ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-02-01,199.6040535076096,180.23327434060053,224.80461046697837,199.6040535076096,199.6040535076096,3.306139745033799,3.306139745033799,3.306139745033799,3.306139745033799,3.306139745033799,3.306139745033799,0.0,0.0,0.0,202.91019325264338
2024-02-02,199.06479087438828,180.07991614134977,224.96586450707912,199.06479087438828,199.06479087438828,3.07891037106278,3.07891037106278,3.07891037106278,3.07891037106278,3.07891037106278,3.07891037106278,0.0,0.0,0.0,202.14370124545107
2024-02-05,197.44700297472423,175.87067409856795,223.9271812039753,197.44700297472423,197.44700297472423,3.3726212105473086,3.3726212105473086,3.3726212105473086,3.3726212105473086,3.3726212105473086,3.3726212105473086,0.0,0.0,0.0,200.81962418527155
2024-02-06,196.9077403415029,180.12815451926272,227.36199839808924,196.9077403415029,196.9077403415029,6.143872736360457,6.143872736360457,6.143872736360457,6.143872736360457,6.143872736360457,6.143872736360457,0.0,0.0,0.0,203.05161307786335
2024-02-07,196.36847770828155,178.76277753557505,224.67175192848057,196.36847770828155,196.36847770828155,5.679737911971268,5.679737911971268,5.679737911971268,5.679737911971268,5.679737911971268,5.679737911971268,0.0,0.0,0.0,202.04821562025282
2024-02-08,195.82921507506023,177.46333724914885,222.3825021291197,195.82921507506023,195.82921507506023,3.306139745032412,3.306139745032412,3.306139745032412,3.306139745032412,3.306139745032412,3.306139745032412,0.0,0.0,0.0,199.13535482009266
2024-02-09,195.28995244183886,174.79118806097878,220.7526808820506,195.28995244183886,195.28995244183886,3.078910371092456,3.078910371092456,3.078910371092456,3.078910371092456,3.078910371092456,3.078910371092456,0.0,0.0,0.0,198.36886281293133
2024-02-12,193.67216460137806,174.9405120735058,220.31825709786867,193.67216460137806,193.67216460137806,3.3726212105698705,3.3726212105698705,3.3726212105698705,3.3726212105698705,3.3726212105698705,3.3726212105698705,0.0,0.0,0.0,197.04478581194792
2024-02-13,193.13290198789113,176.2645549988364,221.00964410232658,193.13290198789113,193.13290198789113,6.143872736357317,6.143872736357317,6.143872736357317,6.143872736357317,6.143872736357317,6.143872736357317,0.0,0.0,0.0,199.27677472424844
2024-02-14,192.59363937440423,175.1810364469156,220.67575177810963,192.59363937440423,192.59363937440423,5.67973791196819,5.67973791196819,5.67973791196819,5.67973791196819,5.67973791196819,5.67973791196819,0.0,0.0,0.0,198.27337728637244
2024-02-15,192.05437676091725,169.74348929885215,217.32631924958721,192.05437676091725,192.05437676091725,3.306139745034551,3.306139745034551,3.306139745034551,3.306139745034551,3.306139745034551,3.306139745034551,0.0,0.0,0.0,195.3605165059518
2024-02-16,191.51511414743035,171.28780909589474,218.75641471933625,191.51511414743035,191.51511414743035,3.078910371091962,3.078910371091962,3.078910371091962,3.078910371091962,3.078910371091962,3.078910371091962,0.0,0.0,0.0,194.5940245185223
2024-02-20,189.35806369348265,172.55676898875245,217.1456042779663,189.35806369348265,189.35806369348265,6.143872736362344,6.143872736362344,6.143872736362344,6.143872736362344,6.143872736362344,6.143872736362344,0.0,0.0,0.0,195.501936429845
2024-02-21,188.8188010799957,171.73768555672206,218.09885478528423,188.8188010799957,188.8188010799957,5.679737911965113,5.679737911965113,5.679737911965113,5.679737911965113,5.679737911965113,5.679737911965113,0.0,0.0,0.0,194.4985389919608
2024-02-22,188.27953846650877,169.13085051537072,214.47491344229113,188.27953846650877,188.27953846650877,3.306139745033164,3.306139745033164,3.306139745033164,3.306139745033164,3.306139745033164,3.306139745033164,0.0,0.0,0.0,191.58567821154193
2024-02-23,187.74027585748976,167.74653786586956,213.8744015557883,187.74027585748976,187.74027585748976,3.0789103710745946,3.0789103710745946,3.0789103710745946,3.0789103710745946,3.0789103710745946,3.0789103710745946,0.0,0.0,0.0,190.81918622856435
2024-02-26,186.12248803043278,167.34143272623353,212.55270894910268,186.12248803043278,186.12248803043278,3.3726212105818894,3.3726212105818894,3.3726212105818894,3.3726212105818894,3.3726212105818894,3.3726212105818894,0.0,0.0,0.0,189.49510924101466
2024-02-27,185.5832254214138,169.2297548967905,216.09146312137196,185.5832254214138,185.5832254214138,6.143872736366484,6.143872736366484,6.143872736366484,6.143872736366484,6.143872736366484,6.143872736366484,0.0,0.0,0.0,191.7270981577803
2024-02-28,185.0439628123948,167.8659355536636,213.92248809524364,185.0439628123948,185.0439628123948,5.67973791197429,5.67973791197429,5.67973791197429,5.67973791197429,5.67973791197429,5.67973791197429,0.0,0.0,0.0,190.72370072436908
2024-02-29,184.5047002033758,164.91735177116564,208.58926912729922,184.5047002033758,184.5047002033758,3.306139745035303,3.306139745035303,3.306139745035303,3.306139745035303,3.306139745035303,3.306139745035303,0.0,0.0,0.0,187.8108399484111
2024-03-01,183.96543759435679,164.31472496752056,209.33694362785357,183.96543759435679,183.96543759435679,3.078910371074102,3.078910371074102,3.078910371074102,3.078910371074102,3.078910371074102,3.078910371074102,0.0,0.0,0.0,187.0443479654309
2024-03-04,182.3476497672998,162.85947749365306,208.4796958166876,182.3476497672998,182.3476497672998,3.3726212105823836,3.3726212105823836,3.3726212105823836,3.3726212105823836,3.3726212105823836,3.3726212105823836,0.0,0.0,0.0,185.7202709778822
2024-03-05,181.8083871582808,163.82156142183038,210.78437721225862,181.8083871582808,181.8083871582808,6.143872736356065,6.143872736356065,6.143872736356065,6.143872736356065,6.143872736356065,6.143872736356065,0.0,0.0,0.0,187.95225989463685
2024-03-06,181.26912457690915,164.2781012224674,209.54283868357416,181.26912457690915,181.26912457690915,5.679737911975376,5.679737911975376,5.679737911975376,5.679737911975376,5.679737911975376,5.679737911975376,0.0,0.0,0.0,186.94886248888452
2024-03-07,180.72986199553753,159.09370834832941,208.36420741372703,180.72986199553753,180.72986199553753,3.306139745030082,3.306139745030082,3.306139745030082,3.306139745030082,3.306139745030082,3.306139745030082,0.0,0.0,0.0,184.03600174056763
2024-03-08,180.19059941416586,160.79160397161556,207.50406264785227,180.19059941416586,180.19059941416586,3.0789103710651706,3.0789103710651706,3.0789103710651706,3.0789103710651706,3.0789103710651706,3.0789103710651706,0.0,0.0,0.0,183.26950978523104
2024-03-11,178.57281167005098,158.03490185083635,204.16954923416625,178.57281167005098,178.57281167005098,3.372621210593911,3.372621210593911,3.372621210593911,3.372621210593911,3.372621210593911,3.372621210593911,0.0,0.0,0.0,181.9454328806449
2024-03-12,178.03354908867934,161.47609586689694,206.33093683371357,178.03354908867934,178.03354908867934,6.143872736360205,6.143872736360205,6.143872736360205,6.143872736360205,6.143872736360205,6.143872736360205,0.0,0.0,0.0,184.17742182503954
2024-03-13,177.49428650730766,161.76544455777488,207.0198095046781,177.49428650730766,177.49428650730766,5.679737911972301,5.679737911972301,5.679737911972301,5.679737911972301,5.679737911972301,5.679737911972301,0.0,0.0,0.0,183.17402441927996
2024-03-14,176.95502392593608,157.7265094630482,203.3166967584558,176.95502392593608,176.95502392593608,3.3061397450322216,3.3061397450322216,3.3061397450322216,3.3061397450322216,3.3061397450322216,3.3061397450322216,0.0,0.0,0.0,180.2611636709683
2024-03-15,176.41576134456446,157.8797501801276,200.8355363864331,176.41576134456446,176.41576134456446,3.0789103710646786,3.0789103710646786,3.0789103710646786,3.0789103710646786,3.0789103710646786,3.0789103710646786,0.0,0.0,0.0,179.49467171562912
2024-03-18,175.08337220687378,155.17914952630844,201.10063566409053,175.08337220687378,175.08337220687378,3.3726212105557862,3.3726212105557862,3.3726212105557862,3.3726212105557862,3.3726212105557862,3.3726212105557862,0.0,0.0,0.0,178.45599341742957
2024-03-19,174.6392424943102,155.94566712629444,204.2539183716661,174.6392424943102,174.6392424943102,6.143872736357063,6.143872736357063,6.143872736357063,6.143872736357063,6.143872736357063,6.143872736357063,0.0,0.0,0.0,180.78311523066725
2024-03-20,174.19511278174664,156.53527368535833,203.5213127604601,174.19511278174664,174.19511278174664,5.679737911969224,5.679737911969224,5.679737911969224,5.679737911969224,5.679737911969224,5.679737911969224,0.0,0.0,0.0,179.87485069371587
2024-03-21,173.7509830691831,153.97397877729293,199.4877301379775,173.7509830691831,173.7509830691831,3.3061397450308334,3.3061397450308334,3.3061397450308334,3.3061397450308334,3.3061397450308334,3.3061397450308334,0.0,0.0,0.0,177.05712281421393
2024-03-22,173.30685335661954,152.5698382398079,199.75810664369465,173.30685335661954,173.30685335661954,3.0789103710557475,3.0789103710557475,3.0789103710557475,3.0789103710557475,3.0789103710557475,3.0789103710557475,0.0,0.0,0.0,176.38576372767528
2024-03-25,171.9744642189289,154.17535984695604,198.0138274187246,171.9744642189289,171.9744642189289,3.3726212105673135,3.3726212105673135,3.3726212105673135,3.3726212105673135,3.3726212105673135,3.3726212105673135,0.0,0.0,0.0,175.3470854294962
2024-03-26,171.5303345063653,155.3199296362054,199.6668896396886,171.5303345063653,171.5303345063653,6.143872736361203,6.143872736361203,6.143872736361203,6.143872736361203,6.143872736361203,6.143872736361203,0.0,0.0,0.0,177.6742072427265
2024-03-27,171.08620479380178,154.6722962981904,198.45426403146786,171.08620479380178,171.08620479380178,5.679737911968227,5.679737911968227,5.679737911968227,5.679737911968227,5.679737911968227,5.679737911968227,0.0,0.0,0.0,176.76594270577002
2024-03-28,170.80929644835234,150.9216392059138,197.73962877771868,170.80929644835234,170.80929644835234,3.3061397450365004,3.3061397450365004,3.3061397450365004,3.3061397450365004,3.3061397450365004,3.3061397450365004,0.0,0.0,0.0,174.11543619338883
2024-04-01,169.70166306655463,150.06053744440604,195.28029675871568,169.70166306655463,169.70166306655463,3.3726212105678064,3.3726212105678064,3.3726212105678064,3.3726212105678064,3.3726212105678064,3.3726212105678064,0.0,0.0,0.0,173.07428427712244
2024-04-02,169.4247547211052,152.49822813598985,199.23277104713176,169.4247547211052,169.4247547211052,6.143872736358953,6.143872736358953,6.143872736358953,6.143872736358953,6.143872736358953,6.143872736358953,0.0,0.0,0.0,175.56862745746415
2024-04-03,169.14784637565577,150.65859365384915,197.70947286468913,169.14784637565577,169.14784637565577,5.67973791197324,5.67973791197324,5.67973791197324,5.67973791197324,5.67973791197324,5.67973791197324,0.0,0.0,0.0,174.827584287629
2024-04-04,168.87093803020636,149.5495545722344,194.04420337985812,168.87093803020636,168.87093803020636,3.3061397450351118,3.3061397450351118,3.3061397450351118,3.3061397450351118,3.3061397450351118,3.3061397450351118,0.0,0.0,0.0,172.1770777752415
2024-04-05,168.59402968475695,147.2852730351602,195.4726084401241,168.59402968475695,168.59402968475695,3.078910371076492,3.078910371076492,3.078910371076492,3.078910371076492,3.078910371076492,3.078910371076492,0.0,0.0,0.0,171.67294005583344
2024-04-08,167.76330464840865,148.07192753612222,194.55078622501492,167.76330464840865,167.76330464840865,3.3726212105903683,3.3726212105903683,3.3726212105903683,3.3726212105903683,3.3726212105903683,3.3726212105903683,0.0,0.0,0.0,171.13592585899903
2024-04-09,167.48639630295918,151.331298535424,196.23964060854178,167.48639630295918,167.48639630295918,6.143872736355812,6.143872736355812,6.143872736355812,6.143872736355812,6.143872736355812,6.143872736355812,0.0,0.0,0.0,173.63026903931498
2024-04-10,167.43031843540223,149.79907467698547,195.58832479894878,167.43031843540223,167.43031843540223,5.679737911974328,5.679737911974328,5.679737911974328,5.679737911974328,5.679737911974328,5.679737911974328,0.0,0.0,0.0,173.11005634737654
2024-04-11,167.37424056784528,148.44310133404687,192.73483809082074,167.37424056784528,167.37424056784528,3.306139745033725,3.306139745033725,3.306139745033725,3.306139745033725,3.306139745033725,3.306139745033725,0.0,0.0,0.0,170.680380312879
2024-04-12,167.31816270028833,146.50093274125908,193.99743956897214,167.31816270028833,167.31816270028833,3.0789103710675625,3.0789103710675625,3.0789103710675625,3.0789103710675625,3.0789103710675625,3.0789103710675625,0.0,0.0,0.0,170.3970730713559
2024-04-15,167.14992909761744,148.61548482692658,193.30116225402398,167.14992909761744,167.14992909761744,3.37262121059086,3.37262121059086,3.37262121059086,3.37262121059086,3.37262121059086,3.37262121059086,0.0,0.0,0.0,170.5225503082083
2024-04-16,167.0938512300605,151.39417056189842,196.84464249463568,167.0938512300605,167.0938512300605,6.143872736352671,6.143872736352671,6.143872736352671,6.143872736352671,6.143872736352671,6.143872736352671,0.0,0.0,0.0,173.23772396641317
2024-04-17,167.03777336250354,151.39780678716028,197.25779231614106,167.03777336250354,167.03777336250354,5.679737911971251,5.679737911971251,5.679737911971251,5.679737911971251,5.679737911971251,5.679737911971251,0.0,0.0,0.0,172.7175112744748
2024-04-18,166.98169549494656,147.47137047734918,194.6165157193088,166.98169549494656,166.98169549494656,3.3061397450358645,3.3061397450358645,3.3061397450358645,3.3061397450358645,3.3061397450358645,3.3061397450358645,0.0,0.0,0.0,170.28783523998243
2024-04-19,166.92561762738964,146.90262262250252,191.97044976449095,166.92561762738964,166.92561762738964,3.0789103710972383,3.0789103710972383,3.0789103710972383,3.0789103710972383,3.0789103710972383,3.0789103710972383,0.0,0.0,0.0,170.00452799848688
2024-04-22,167.4785136969839,148.19701778173038,194.39527340250305,167.4785136969839,167.4785136969839,3.3726212105913542,3.3726212105913542,3.3726212105913542,3.3726212105913542,3.3726212105913542,3.3726212105913542,0.0,0.0,0.0,170.85113490757524
2024-04-23,167.66281238684869,151.6738918429018,196.05663164723998,167.66281238684869,167.66281238684869,6.143872736356814,6.143872736356814,6.143872736356814,6.143872736356814,6.143872736356814,6.143872736356814,0.0,0.0,0.0,173.8066851232055
2024-04-24,167.84711107671342,150.5896806279024,195.3970749482224,167.84711107671342,167.84711107671342,5.679737911970256,5.679737911970256,5.679737911970256,5.679737911970256,5.679737911970256,5.679737911970256,0.0,0.0,0.0,173.52684898868367
2024-04-25,168.0314097665782,147.87176241783501,192.55841030263684,168.0314097665782,168.0314097665782,3.306139745027116,3.306139745027116,3.306139745027116,3.306139745027116,3.306139745027116,3.306139745027116,0.0,0.0,0.0,171.33754951160532
2024-04-26,168.21570845644294,149.63485467065559,195.65487011578136,168.21570845644294,168.21570845644294,3.078910371096745,3.078910371096745,3.078910371096745,3.078910371096745,3.078910371096745,3.078910371096745,0.0,0.0,0.0,171.2946188275397
2024-04-29,168.76860452603725,148.28415785731664,194.4976912956624,168.76860452603725,168.76860452603725,3.372621210564265,3.372621210564265,3.372621210564265,3.372621210564265,3.372621210564265,3.372621210564265,0.0,0.0,0.0,172.1412257366015
2024-04-30,168.95290321590198,151.54137882049704,197.51807314444446,168.95290321590198,168.95290321590198,6.143872736361838,6.143872736361838,6.143872736361838,6.143872736361838,6.143872736361838,6.143872736361838,0.0,0.0,0.0,175.0967759522638
2024-05-01,169.13720190576677,153.21051332643518,198.45825302757348,169.13720190576677,169.13720190576677,5.679737911969262,5.679737911969262,5.679737911969262,5.679737911969262,5.679737911969262,5.679737911969262,0.0,0.0,0.0,174.81693981773603
2024-05-02,169.50265089572056,150.0099480709899,196.20488177404587,169.50265089572056,169.50265089572056,3.3061397450327825,3.3061397450327825,3.3061397450327825,3.3061397450327825,3.3061397450327825,3.3061397450327825,0.0,0.0,0.0,172.80879064075336
2024-05-03,169.86809988567438,150.0263533442478,196.2973325866576,169.86809988567438,169.86809988567438,3.0789103710793753,3.0789103710793753,3.0789103710793753,3.0789103710793753,3.0789103710793753,3.0789103710793753,0.0,0.0,0.0,172.94701025675377
2024-05-06,170.96444685553578,151.88114239351896,198.20683173217347,170.96444685553578,170.96444685553578,3.3726212105647564,3.3726212105647564,3.3726212105647564,3.3726212105647564,3.3726212105647564,3.3726212105647564,0.0,0.0,0.0,174.33706806610053
2024-05-07,171.3298958454896,153.75946523993753,199.69071761995949,171.3298958454896,171.3298958454896,6.143872736365978,6.143872736365978,6.143872736365978,6.143872736365978,6.143872736365978,6.143872736365978,0.0,0.0,0.0,177.47376858185558
2024-05-08,171.6953448354434,154.66459386320946,198.98073413333915,171.6953448354434,171.6953448354434,5.679737911968267,5.679737911968267,5.679737911968267,5.679737911968267,5.679737911968267,5.679737911968267,0.0,0.0,0.0,177.37508274741165
2024-05-09,172.06079382539718,152.3555409563087,198.59401709529453,172.06079382539718,172.06079382539718,3.3061397450313943,3.3061397450313943,3.3061397450313943,3.3061397450313943,3.3061397450313943,3.3061397450313943,0.0,0.0,0.0,175.36693357042859
2024-05-10,172.426242815351,152.29636889702607,198.8440935204222,172.426242815351,172.426242815351,3.078910371078884,3.078910371078884,3.078910371078884,3.078910371078884,3.078910371078884,3.078910371078884,0.0,0.0,0.0,175.50515318642988
2024-05-13,173.52258978521243,154.1626865978038,200.7029503548228,173.52258978521243,173.52258978521243,3.3726212105873183,3.3726212105873183,3.3726212105873183,3.3726212105873183,3.3726212105873183,3.3726212105873183,0.0,0.0,0.0,176.89521099579974
2024-05-14,174.0102541510069,158.54223356045344,201.98133427771168,174.0102541510069,174.0102541510069,6.143872736355558,6.143872736355558,6.143872736355558,6.143872736355558,6.143872736355558,6.143872736355558,0.0,0.0,0.0,180.15412688736245
2024-05-15,174.49791851680135,158.45252600079468,202.85069379701184,174.49791851680135,174.49791851680135,5.67973791196519,5.67973791196519,5.67973791196519,5.67973791196519,5.67973791196519,5.67973791196519,0.0,0.0,0.0,180.17765642876654
2024-05-16,174.98558288259582,155.54874703817075,200.40308870119162,174.98558288259582,174.98558288259582,3.3061397450297005,3.3061397450297005,3.3061397450297005,3.3061397450297005,3.3061397450297005,3.3061397450297005,0.0,0.0,0.0,178.29172262762552
2024-05-17,175.4732472483903,155.83326424262634,202.34074670329815,175.4732472483903,175.4732472483903,3.078910371078391,3.078910371078391,3.078910371078391,3.078910371078391,3.078910371078391,3.078910371078391,0.0,0.0,0.0,178.5521576194687
2024-05-20,176.9362403457737,158.9850644969924,202.6508143336518,176.9362403457737,176.9362403457737,3.3726212105878113,3.3726212105878113,3.3726212105878113,3.3726212105878113,3.3726212105878113,3.3726212105878113,0.0,0.0,0.0,180.30886155636153
2024-05-21,177.42390471156816,162.05579317776974,208.22743687230778,177.42390471156816,177.42390471156816,6.143872736359698,6.143872736359698,6.143872736359698,6.143872736359698,6.143872736359698,6.143872736359698,0.0,0.0,0.0,183.56777744792785
2024-05-22,177.91156907736263,158.5290842532711,206.4880252177467,177.91156907736263,177.91156907736263,5.679737911972285,5.679737911972285,5.679737911972285,5.679737911972285,5.679737911972285,5.679737911972285,0.0,0.0,0.0,183.59130698933492
2024-05-23,178.39923344315713,159.90624473445018,204.7731877116734,178.39923344315713,178.39923344315713,3.306139745028312,3.306139745028312,3.306139745028312,3.306139745028312,3.306139745028312,3.306139745028312,0.0,0.0,0.0,181.70537318818543
2024-05-24,178.94458420653325,158.83430384892446,205.1018202509445,178.94458420653325,178.94458420653325,3.078910371061023,3.078910371061023,3.078910371061023,3.078910371061023,3.078910371061023,3.078910371061023,0.0,0.0,0.0,182.02349457759428
2024-05-28,181.12598726003768,164.2139484000202,210.63293004336478,181.12598726003768,181.12598726003768,6.1438727363638375,6.1438727363638375,6.1438727363638375,6.1438727363638375,6.1438727363638375,6.1438727363638375,0.0,0.0,0.0,187.26985999640152
2024-05-29,181.67133802341377,164.6731142902361,209.59441643473264,181.67133802341377,181.67133802341377,5.679737911969209,5.679737911969209,5.679737911969209,5.679737911969209,5.679737911969209,5.679737911969209,0.0,0.0,0.0,187.35107593538297
2024-05-30,182.21668878678986,162.27329484791534,208.55605738999887,182.21668878678986,182.21668878678986,3.306139745030452,3.306139745030452,3.306139745030452,3.306139745030452,3.306139745030452,3.306139745030452,0.0,0.0,0.0,185.52282853182032
2024-05-31,182.76203955016598,160.8311635166587,207.60411966711297,182.76203955016598,182.76203955016598,3.0789103710605294,3.0789103710605294,3.0789103710605294,3.0789103710605294,3.0789103710605294,3.0789103710605294,0.0,0.0,0.0,185.8409499212265
2024-06-03,184.39809184029426,164.8692429793118,210.7448049296681,184.39809184029426,184.39809184029426,3.37262121055018,3.37262121055018,3.37262121055018,3.37262121055018,3.37262121055018,3.37262121055018,0.0,0.0,0.0,187.77071305084445
2024-06-04,184.9434426036704,167.95386796896912,215.59838138690458,184.9434426036704,184.9434426036704,6.143872736353419,6.143872736353419,6.143872736353419,6.143872736353419,6.143872736353419,6.143872736353419,0.0,0.0,0.0,191.08731534002382
2024-06-05,185.4887933670465,168.37860165624505,216.04961674715491,185.4887933670465,185.4887933670465,5.679737911970295,5.679737911970295,5.679737911970295,5.679737911970295,5.679737911970295,5.679737911970295,0.0,0.0,0.0,191.1685312790168
2024-06-06,186.0341493102331,163.5936482095652,210.68923403570707,186.0341493102331,186.0341493102331,3.306139745032591,3.306139745032591,3.306139745032591,3.306139745032591,3.306139745032591,3.306139745032591,0.0,0.0,0.0,189.34028905526569
2024-06-07,186.57950525341965,165.96780495558005,211.66997790753442,186.57950525341965,186.57950525341965,3.0789103710902053,3.0789103710902053,3.0789103710902053,3.0789103710902053,3.0789103710902053,3.0789103710902053,0.0,0.0,0.0,189.65841562450987
2024-06-10,188.2155730829794,168.2827956667458,214.20701548254095,188.2155730829794,188.2155730829794,3.372621210561707,3.372621210561707,3.372621210561707,3.372621210561707,3.372621210561707,3.372621210561707,0.0,0.0,0.0,191.5881942935411
2024-06-11,188.760929026166,171.8689174010147,216.81136514422082,188.760929026166,188.760929026166,6.143872736357558,6.143872736357558,6.143872736357558,6.143872736357558,6.143872736357558,6.143872736357558,0.0,0.0,0.0,194.90480176252356
2024-06-12,189.3062849693526,172.2385886633103,219.16753420328965,189.3062849693526,189.3062849693526,5.679737911977389,5.679737911977389,5.679737911977389,5.679737911977389,5.679737911977389,5.679737911977389,0.0,0.0,0.0,194.98602288132997
2024-06-13,189.85164091253915,169.68755684776562,215.1018235378905,189.85164091253915,189.85164091253915,3.3061397450347307,3.3061397450347307,3.3061397450347307,3.3061397450347307,3.3061397450347307,3.3061397450347307,0.0,0.0,0.0,193.15778065757388
2024-06-14,190.39699685572575,170.0087174079518,215.21247616973628,190.39699685572575,190.39699685572575,3.078910371089712,3.078910371089712,3.078910371089712,3.078910371089712,3.078910371089712,3.078910371089712,0.0,0.0,0.0,193.47590722681545
2024-06-17,192.0330646852855,172.48957551129868,218.56488818394536,192.0330646852855,192.0330646852855,3.372621210573235,3.372621210573235,3.372621210573235,3.372621210573235,3.372621210573235,3.372621210573235,0.0,0.0,0.0,195.40568589585874
2024-06-18,192.57842062847206,175.08286442732802,219.1166377606679,192.57842062847206,192.57842062847206,6.1438727363625825,6.1438727363625825,6.1438727363625825,6.1438727363625825,6.1438727363625825,6.1438727363625825,0.0,0.0,0.0,198.72229336483466
2024-06-20,193.66913251484524,174.42560381361073,220.97209312957713,193.66913251484524,193.66913251484524,3.306139745033344,3.306139745033344,3.306139745033344,3.306139745033344,3.306139745033344,3.306139745033344,0.0,0.0,0.0,196.97527225987858
2024-06-21,194.21448845803184,175.5475476108848,219.1125285260784,194.21448845803184,194.21448845803184,3.078910371080781,3.078910371080781,3.078910371080781,3.078910371080781,3.078910371080781,3.078910371080781,0.0,0.0,0.0,197.29339882911262
2024-06-24,195.8505562875916,177.6460844452459,222.80252233527222,195.8505562875916,195.8505562875916,3.3726212105847626,3.3726212105847626,3.3726212105847626,3.3726212105847626,3.3726212105847626,3.3726212105847626,0.0,0.0,0.0,199.22317749817634
2024-06-25,196.39591223077818,178.91113848714653,224.09122996873452,196.39591223077818,196.39591223077818,6.143872736366722,6.143872736366722,6.143872736366722,6.143872736366722,6.143872736366722,6.143872736366722,0.0,0.0,0.0,202.5397849671449
2024-06-26,196.94126817396474,178.36383599808667,224.60452395207759,196.94126817396474,196.94126817396474,5.679737911973317,5.679737911973317,5.679737911973317,5.679737911973317,5.679737911973317,5.679737911973317,0.0,0.0,0.0,202.62100608593806
2024-06-27,197.48662411715134,179.23541708483194,225.07818538823324,197.48662411715134,197.48662411715134,3.3061397450390095,3.3061397450390095,3.3061397450390095,3.3061397450390095,3.3061397450390095,3.3061397450390095,0.0,0.0,0.0,200.79276386219036
2024-06-28,198.03198006033793,177.4680917862803,223.24331854367452,198.03198006033793,198.03198006033793,3.0789103710718515,3.0789103710718515,3.0789103710718515,3.0789103710718515,3.0789103710718515,3.0789103710718515,0.0,0.0,0.0,201.11089043140979
2024-07-01,199.66804788989768,178.90938735123282,224.9560188060769,199.66804788989768,199.66804788989768,3.3726212105852538,3.3726212105852538,3.3726212105852538,3.3726212105852538,3.3726212105852538,3.3726212105852538,0.0,0.0,0.0,203.04066910048294
2024-07-02,200.21340383308424,184.024279470264,229.54145365183686,200.21340383308424,200.21340383308424,6.1438727363635826,6.1438727363635826,6.1438727363635826,6.1438727363635826,6.1438727363635826,6.1438727363635826,0.0,0.0,0.0,206.35727656944783
2024-07-03,200.75875977627086,183.4479744354703,228.46920093083887,200.75875977627086,200.75875977627086,5.67973791197024,5.67973791197024,5.67973791197024,5.67973791197024,5.67973791197024,5.67973791197024,0.0,0.0,0.0,206.4384976882411
2024-07-05,201.84947166264402,182.93714173999038,228.02852982794204,201.84947166264402,201.84947166264402,3.07891037106292,3.07891037106292,3.07891037106292,3.07891037106292,3.07891037106292,3.07891037106292,0.0,0.0,0.0,204.92838203370695
2024-07-08,203.48553949220377,184.30051647583883,230.54918779604265,203.48553949220377,203.48553949220377,3.3726212106078166,3.3726212106078166,3.3726212106078166,3.3726212106078166,3.3726212106078166,3.3726212106078166,0.0,0.0,0.0,206.85816070281157
2024-07-09,204.03089543539036,187.2085312499888,233.32231933235977,204.03089543539036,204.03089543539036,6.14387273636133,6.14387273636133,6.14387273636133,6.14387273636133,6.14387273636133,6.14387273636133,0.0,0.0,0.0,210.17476817175168
2024-07-10,204.57625137857693,186.00247799849856,234.8294942523479,204.57625137857693,204.57625137857693,5.679737911971327,5.679737911971327,5.679737911971327,5.679737911971327,5.679737911971327,5.679737911971327,0.0,0.0,0.0,210.25598929054826
2024-07-11,205.1216073217635,186.4371940313905,230.25456692248375,205.1216073217635,205.1216073217635,3.3061397450324006,3.3061397450324006,3.3061397450324006,3.3061397450324006,3.3061397450324006,3.3061397450324006,0.0,0.0,0.0,208.4277470667959
2024-07-12,205.6669632649501,187.09632124017276,233.89880168883556,205.6669632649501,205.6669632649501,3.078910371062428,3.078910371062428,3.078910371062428,3.078910371062428,3.078910371062428,3.078910371062428,0.0,0.0,0.0,208.74587363601253
2024-07-15,207.30303109450983,188.7289408411035,233.22638869756102,207.30303109450983,207.30303109450983,3.3726212105586586,3.3726212105586586,3.3726212105586586,3.3726212105586586,3.3726212105586586,3.3726212105586586,0.0,0.0,0.0,210.6756523050685
2024-07-16,207.84838703769643,190.5148098558081,237.35437051467332,207.84838703769643,207.84838703769643,6.14387273635819,6.14387273635819,6.14387273635819,6.14387273635819,6.14387273635819,6.14387273635819,0.0,0.0,0.0,213.99225977405462
2024-07-17,208.39374298088305,190.52231375867618,235.49610782506383,208.39374298088305,208.39374298088305,5.679737911968251,5.679737911968251,5.679737911968251,5.679737911968251,5.679737911968251,5.679737911968251,0.0,0.0,0.0,214.0734808928513
2024-07-18,208.9390989240696,188.64903129130963,235.5188915492376,208.9390989240696,208.9390989240696,3.306139745031013,3.306139745031013,3.306139745031013,3.306139745031013,3.306139745031013,3.306139745031013,0.0,0.0,0.0,212.24523866910062
2024-07-19,209.48445486725618,190.6645684464979,237.39481745465307,209.48445486725618,209.48445486725618,3.0789103710450583,3.0789103710450583,3.0789103710450583,3.0789103710450583,3.0789103710450583,3.0789103710450583,0.0,0.0,0.0,212.56336523830123
2024-07-22,211.12052269681595,192.13870484821294,238.86333317892704,211.12052269681595,211.12052269681595,3.3726212105701854,3.3726212105701854,3.3726212105701854,3.3726212105701854,3.3726212105701854,3.3726212105701854,0.0,0.0,0.0,214.49314390738613
